feature,kind,bin,count,bad,good,bad_rate,bad_distribution,good_distribution,woe,iv_contribution,categories,lower_bound,upper_bound
APP_GOODS_CREDIT_RATIO,numeric,N3,24207.0,1542.0,22665.0,0.06370058247614327,0.18326006890816204,0.20336374974204374,0.10408996065713731,0.0020925913470623914,,0.8632611155345095,0.9099181073703366
APP_GOODS_CREDIT_RATIO,numeric,N4,53480.0,3040.0,50440.0,0.056843679880329095,0.36123321848639656,0.4525719361524589,0.22542294109664268,0.020589842372279645,,0.9099181073703366,inf
APP_GOODS_CREDIT_RATIO,numeric,MISSING,110.0,8.0,102.0,0.07272727272727272,0.0010098609956041345,0.0009196701748719191,-0.09355287205837043,8.437610312800376e-06,,,
APP_INCOME_PER_PERSON,numeric,N0,6570.0,517.0,6053.0,0.0786910197869102,0.06147540983606557,0.054313887343657476,-0.12385730836504989,0.0008870068997054304,,-inf,28125.0
APP_INCOME_PER_PERSON,numeric,N1,12211.0,951.0,11260.0,0.07788059945950372,0.11303159895462105,0.1010327130475353,-0.11222306042835833,0.0013465516982238603,,28125.0,40500.0
APP_INCOME_PER_PERSON,numeric,N2,23437.0,1705.0,21732.0,0.07274821862866408,0.2026015680684248,0.19499075851920972,-0.03828916627880184,0.00029141155234618934,,40500.0,60000.0
APP_INCOME_PER_PERSON,numeric,N3,32617.0,2251.0,30366.0,0.0690130913327406,0.26746258018531716,0.272457695551528,0.01850368697572707,9.242805114400956e-05,,60000.0,90000.0
APP_INCOME_PER_PERSON,numeric,N4,24456.0,1664.0,22792.0,0.06804056264311416,0.1977310525065336,0.20450140865289715,0.03366707707065733,0.00022793810217541978,,90000.0,135000.0
APP_INCOME_PER_PERSON,numeric,N5,15718.0,1033.0,14685.0,0.06572082962208932,0.12277263007840342,0.13176287975308199,0.07066983290659978,0.0006353394422981475,,135000.0,225000.0
APP_INCOME_PER_PERSON,numeric,N6,4854.0,293.0,4561.0,0.06036258755665431,0.03486576383939178,0.040927198664920054,0.16028947714405695,0.0009715842189267053,,225000.0,inf
APP_INCOME_PER_PERSON,numeric,MISSING,1.0,0.0,1.0,0.0,5.9396531242575434e-05,1.3458467170312416e-05,-1.4846273907052112,6.820090819765265e-05,,,
APP_EMPLOYED_AGE_RATIO,numeric,N0,14686.0,1423.0,13263.0,0.09689500204276182,0.16902161006886726,0.11899998205602111,-0.3509032346565769,0.017552751072495754,,-inf,0.03454993000106204
APP_EMPLOYED_AGE_RATIO,numeric,N1,9790.0,941.0,8849.0,0.09611848825331971,0.11179054856328663,0.07939762062839814,-0.34215861745014625,0.011083519437363666,,0.03454993000106204,0.0562475440131696
APP_EMPLOYED_AGE_RATIO,numeric,N2,4895.0,458.0,4437.0,0.09356486210418795,0.05444075041557825,0.03981320317967306,-0.31291436649659604,0.0045771696767223065,,0.0562475440131696,0.06764886279680789
APP_EMPLOYED_AGE_RATIO,numeric,N3,4895.0,433.0,4462.0,0.08845760980592442,0.05147233436238423,0.04003750291589657,-0.25122787871644964,0.0028727484477812457,,0.06764886279680789,0.0794223913269106
APP_EMPLOYED_AGE_RATIO,numeric,N4,4895.0,432.0,4463.0,0.08825331971399387,0.05135359772025647,0.04004647490534551,-0.24869434433626492,0.0028120174947839035,,0.0794223913269106,0.09177807047401992
APP_EMPLOYED_AGE_RATIO,numeric,N5,9791.0,792.0,8999.0,0.08089061382902665,0.0940987888862503,0.0807434190457392,-0.15306871511564948,0.0020442893013813304,,0.09177807047401992,0.11975524475524475
APP_EMPLOYED_AGE_RATIO,numeric,N6,9790.0,742.0,9048.0,0.07579162410623085,0.08816195677986227,0.08118304652873728,-0.08246910216034657,0.0005755444624679165,,0.11975524475524475,0.1539135414103298
APP_EMPLOYED_AGE_RATIO,numeric,N7,4895.0,338.0,4557.0,0.06905005107252299,0.04019235336024697,0.04088984191354591,0.017204905616740727,1.2000224728265253e-05,,0.1539135414103298,0.17323905566569467
APP_EMPLOYED_AGE_RATIO,numeric,N8,4895.0,330.0,4565.0,0.06741573033707865,0.03924246022322489,0.04096161782913743,0.04287614818090607,7.371085625743785e-05,,0.17323905566569467,0.1952909472344571
APP_EMPLOYED_AGE_RATIO,numeric,N9,4895.0,300.0,4595.0,0.06128702757916241,0.03568036095939207,0.04123077751260565,0.14458458023915435,0.0008025046474988396,,0.1952909472344571,0.22116587657440095
APP_EMPLOYED_AGE_RATIO,numeric,N10,4895.0,286.0,4609.0,0.058426966292134834,0.03401804796960342,0.04135638536489081,0.195335625500107,0.0014334387252392877,,0.22116587657440095,0.25231111427309627
APP_EMPLOYED_AGE_RATIO,numeric,N11,4895.0,283.0,4612.0,0.05781409601634321,0.033661838043220135,0.04138330133323763,0.2065126565972282,0.0015945798968394866,,0.25231111427309627,0.29174133910726185
APP_EMPLOYED_AGE_RATIO,numeric,N12,4895.0,255.0,4640.0,0.05209397344228805,0.03033721206364284,0.04163451703780796,0.3165544798079407,0.003576212499328501,,0.29174133910726185,0.34911179915885215
APP_EMPLOYED_AGE_RATIO,numeric,N13,4895.0,224.0,4671.0,0.04576098059244127,0.026656376157682262,0.041912648710725114,0.45255928246695365,0.006904367759725353,,0.34911179915885215,0.44467526597792423
APP_EMPLOYED_AGE_RATIO,numeric,N14,4896.0,169.0,4727.0,0.03451797385620915,0.020125860840655426,0.04241508011986578,0.74549836512836,0.01661657653263884,,0.44467526597792423,inf
APP_EMPLOYED_AGE_RATIO,numeric,MISSING,21961.0,1008.0,20953.0,0.045899549200856066,0.1197459035858466,0.18799458091837284,0.4510411098577012,0.030782959170382772,,,
